Date,Average Temperature,Maximum temperature,Minimum temperature,Average relative humidity,Total rainfall,Average wind speed,Average visibility,Average pH,Maximam pH,Minimum pH,Average Sanility,Maximam Sanility,Minimum Sanility
6/3/2024,29.2,33.9,24.8,90,0,20,8.7,6.3125,8.25,5,0.39625,1.2,0.075
6/4/2024,29.2,34,25.7,70,0,20,7.4,6.3125,8.25,5,0.39625,1.2,0.075
6/5/2024,30.2,34,26.3,76,0,20,7.4,6.3125,8.25,5,0.39625,1.2,0.075
6/6/2024,28.7,33.5,25.2,87,0,20,6.7,6.3125,8.25,5,0.39625,1.2,0.075
6/7/2024,27.9,33.5,25.2,95,0,20,8.3,6.3125,8.25,5,0.39625,1.2,0.075
6/8/2024,28.4,33,24.7,85,0,20,8,6.3125,8.25,5,0.39625,1.2,0.075
6/9/2024,28.9,33.3,24.4,83,1.52,20,9.3,6.3125,8.25,5,0.39625,1.2,0.075
6/10/2024,29.4,34.1,26.1,82,0,20,10.2,6.3125,8.25,5,0.39625,1.2,0.075
6/11/2024,29.3,34.1,26.2,83,0,20,10.2,6.3125,8.25,5,0.39625,1.2,0.075
6/12/2024,29.6,33.9,26,80,0,20,9.4,6.3125,8.25,5,0.39625,1.2,0.075
6/13/2024,29.3,34.1,26,82,0,20,8.1,6.3125,8.25,5,0.39625,1.2,0.075
6/14/2024,28.9,34.1,25.6,83,0,20,7.8,6.3125,8.25,5,0.39625,1.2,0.075
6/15/2024,29,33.8,25.5,81,0,20,8.5,6.3125,8.25,5,0.39625,1.2,0.075
6/16/2024,29.3,34.5,25.3,78,0,20,8.7,6.3125,8.25,5,0.39625,1.2,0.075
6/17/2024,30,34.8,25.6,76,0,20,8.5,6.3125,8.25,5,0.39625,1.2,0.075
6/18/2024,28.9,34.8,25.5,83,0,20,8.7,6.3125,8.25,5,0.39625,1.2,0.075
6/19/2024,28.3,33.5,25.4,85,0,20,9.1,6.3125,8.25,5,0.39625,1.2,0.075
6/20/2024,28,33.5,25.1,87,0,20,8.7,6.3125,8.25,5,0.39625,1.2,0.075
6/21/2024,29.2,34.4,25.1,80,0,20,10.2,6.3125,8.25,5,0.39625,1.2,0.075
6/22/2024,29.2,34.4,25.7,79,0,20,9.8,6.3125,8.25,5,0.39625,1.2,0.075
6/23/2024,29.2,34.1,26.2,78,0,20,10.9,6.3125,8.25,5,0.39625,1.2,0.075
6/24/2024,29.4,34.1,25.7,78,0,20,10.9,6.3125,8.25,5,0.39625,1.2,0.075
6/25/2024,29.1,34.6,25.8,81,0,20,10.4,6.3125,8.25,5,0.39625,1.2,0.075
6/26/2024,28.4,34.6,25,82,0,20,9.8,6.3125,8.25,5,0.39625,1.2,0.075
6/27/2024,29,34.1,25,78,0,20,9.4,6.3125,8.25,5,0.39625,1.2,0.075
6/28/2024,29,34.5,25.2,78,0,20,8.9,6.3125,8.25,5,0.39625,1.2,0.075
6/29/2024,29.3,34.8,25,77,0,20,8,6.3125,8.25,5,0.39625,1.2,0.075
6/30/2024,29.9,35.1,25.3,76,0,20,8.5,6.3125,8.25,5,0.39625,1.2,0.075
7/1/2024,29.1,35.1,25.9,81,0,20,8.3,6.3125,8.25,5,0.39625,1.2,0.075
7/2/2024,29.8,35.3,25.9,77,0,20,8,6.3125,8.25,5,0.39625,1.2,0.075
7/3/2024,29.9,35.5,26.2,78,0,20,8.5,6.3125,8.25,5,0.39625,1.2,0.075
7/4/2024,29.6,35.5,26.1,80,0,20,7.6,6.3125,8.25,5,0.39625,1.2,0.075
7/5/2024,29.4,35.4,25.7,79,0,20,9.4,6.3125,8.25,5,0.39625,1.2,0.075
7/6/2024,29.2,35.4,25.4,77,0,20,8,6.3125,8.25,5,0.39625,1.2,0.075
7/7/2024,31.9,35,26,62,0,20,9.3,6.3125,8.25,5,0.39625,1.2,0.075
7/8/2024,30.4,35.3,25.8,70,0,20,8.9,6.3125,8.25,5,0.39625,1.2,0.075
7/9/2024,29.7,35.3,26,72,0,20,8.3,6.3125,8.25,5,0.39625,1.2,0.075
7/10/2024,30.7,34.8,25.5,68,0,20,9.1,6.3125,8.25,5,0.39625,1.2,0.075
7/11/2024,29.8,35.3,25.6,73,0,20,8.3,6.3125,8.25,5,0.39625,1.2,0.075
7/12/2024,30.4,35.3,25.9,73,0,20,9.3,6.3125,8.25,5,0.39625,1.2,0.075
7/13/2024,28.7,35,25.8,82,0,20,10.2,6.3125,8.25,5,0.39625,1.2,0.075
7/14/2024,29.6,34.3,25.7,76,0,20,9.3,6.3125,8.25,5,0.39625,1.2,0.075
7/15/2024,29,34.3,26,79,0,20,10.2,6.3125,8.25,5,0.39625,1.2,0.075
7/16/2024,29,32.2,26.2,74,0,20,10.7,6.3125,8.25,5,0.39625,1.2,0.075
7/17/2024,29.4,34.5,26.1,75,0,20,11.3,6.3125,8.25,5,0.39625,1.2,0.075
7/18/2024,29.2,34.5,26.2,77,0,20,12.2,6.3125,8.25,5,0.39625,1.2,0.075
7/19/2024,29.7,35.2,26.2,74,0,20,11.1,6.3125,8.25,5,0.39625,1.2,0.075
7/20/2024,29.4,35.2,26.1,73,0,20,9.6,6.3125,8.25,5,0.39625,1.2,0.075
7/21/2024,29.6,35.7,25.2,71,0,20,9.3,6.3125,8.25,5,0.39625,1.2,0.075
7/22/2024,31.8,36.6,25,62,0,20,9.1,6.3125,8.25,5,0.39625,1.2,0.075
7/23/2024,30.4,36.6,25.4,70,0,20,8.1,6.3125,8.25,5,0.39625,1.2,0.075
7/24/2024,29.8,36.3,25.6,73,0,20,8.1,6.3125,8.25,5,0.39625,1.2,0.075
7/25/2024,30.3,37.2,26.1,71,0,20,9.6,6.3125,8.25,5,0.39625,1.2,0.075
7/26/2024,30.1,37.2,26.2,74,0,20,9.3,6.3125,8.25,5,0.39625,1.2,0.075
7/27/2024,29.5,35.9,26,80,0,20,8.7,6.3125,8.25,5,0.39625,1.2,0.075
7/28/2024,29.5,35.9,26.1,75,0,20,9.6,6.3125,8.25,5,0.39625,1.2,0.075
7/29/2024,29.4,35.2,25.2,75,0,20,10.9,6.3125,8.25,5,0.39625,1.2,0.075
7/30/2024,28.3,34.5,24.7,77,0,20,8.7,6.3125,8.25,5,0.39625,1.2,0.075
7/31/2024,30.1,35.3,24.8,70,0,20,10,6.3125,8.25,5,0.39625,1.2,0.075
8/1/2024,30,35.8,25.6,70,0,20,9.3,6.3125,8.25,5,0.39625,1.2,0.075
8/2/2024,29.7,35.8,25.9,72,0,20,9.1,6.3125,8.25,5,0.39625,1.2,0.075
8/3/2024,29.9,36.7,26,74,0,20,7.8,6.3125,8.25,5,0.39625,1.2,0.075
8/4/2024,30,37.6,24.5,70,0,20,5.6,6.3125,8.25,5,0.39625,1.2,0.075
8/5/2024,28.7,37.7,23.3,77,0,20,6.3,6.3125,8.25,5,0.39625,1.2,0.075
8/6/2024,28.3,37.7,23.3,85,0,20,6.3,6.3125,8.25,5,0.39625,1.2,0.075
8/7/2024,28.1,34.5,25.2,91,0,20,4.4,6.3125,8.25,5,0.39625,1.2,0.075
8/8/2024,27.3,34.8,24.6,93,0,20,6.3,6.3125,8.25,5,0.39625,1.2,0.075
8/9/2024,28.9,35.4,24.8,77,0,20,7.8,6.3125,8.25,5,0.39625,1.2,0.075
8/10/2024,28.7,35.4,25.1,82,0,20,7.6,6.3125,8.25,5,0.39625,1.2,0.075
8/11/2024,28.8,34.5,23.4,80,0,20,5.2,6.3125,8.25,5,0.39625,1.2,0.075
8/12/2024,28.8,34.5,23.4,80,0,20,5.2,6.3125,8.25,5,0.39625,1.2,0.075
8/13/2024,27.8,36.1,24.5,86,0,20,3.7,6.3125,8.25,5,0.39625,1.2,0.075
8/14/2024,27.4,35.6,24.7,48,0,20,5.2,6.3125,8.25,5,0.39625,1.2,0.075
8/15/2024,26.8,34.3,24.8,39,0,20,5,6.3125,8.25,5,0.39625,1.2,0.075
8/16/2024,28.8,34.3,24.7,40,0,20,6.9,6.3125,8.25,5,0.39625,1.2,0.075
8/17/2024,27.6,33.3,25,35,0,20,8,6.3125,8.25,5,0.39625,1.2,0.075
8/18/2024,28.6,32.6,24.8,60,0,20,7,6.3125,8.25,5,0.39625,1.2,0.075
8/19/2024,28.8,34.3,25.5,43,0,20,7.4,6.3125,8.25,5,0.39625,1.2,0.075
8/20/2024,28.3,34.3,24.7,37,0,20,7,6.3125,8.25,5,0.39625,1.2,0.075
8/21/2024,27.3,33.5,23.5,88,0,20,7.2,6.3125,8.25,5,0.39625,1.2,0.075
8/22/2024,28.3,32.7,24.1,44,0,20,5.7,6.3125,8.25,5,0.39625,1.2,0.075
8/23/2024,29.7,34.6,24.7,56,0,20,7.4,6.3125,8.25,5,0.39625,1.2,0.075
8/24/2024,28.2,34.6,25.2,48,0,20,8.1,6.3125,8.25,5,0.39625,1.2,0.075
8/25/2024,28.6,33.8,25.1,59,0,20,9.3,6.3125,8.25,5,0.39625,1.2,0.075
8/26/2024,29.1,34.1,24.9,65,0,20,8.9,6.3125,8.25,5,0.39625,1.2,0.075
8/27/2024,29.1,34.1,24.8,78,0,20,8.5,6.3125,8.25,5,0.39625,1.2,0.075
8/28/2024,28.5,34,25,75,0,20,7.2,6.3125,8.25,5,0.39625,1.2,0.075
8/29/2024,29.1,34.7,25.3,72,0,20,8.9,6.3125,8.25,5,0.39625,1.2,0.075
8/30/2024,28.3,34.7,25.3,73,0,20,8,6.3125,8.25,5,0.39625,1.2,0.075
8/31/2024,29.2,34.1,25.4,63,0,20,9.1,6.3125,8.25,5,0.39625,1.2,0.075
9/1/2024,29.4,34.8,25.5,71,0,20,9.1,6.3125,8.25,5,0.39625,1.2,0.075
9/2/2024,29.8,35,25.5,76,0,20,9.3,6.3125,8.25,5,0.39625,1.2,0.075
9/3/2024,28.6,34.9,25.8,80,0,20,9.3,6.3125,8.25,5,0.39625,1.2,0.075
9/4/2024,28.9,33.8,25.7,66,0,20,8.7,6.3125,8.25,5,0.39625,1.2,0.075
9/5/2024,30.2,35.9,25.5,66,0,20,8.9,6.3125,8.25,5,0.39625,1.2,0.075
9/6/2024,29.2,35.9,25.9,78,0,20,9.6,6.3125,8.25,5,0.39625,1.2,0.075
9/7/2024,29.3,34.1,26,77,0,20,9.6,6.3125,8.25,5,0.39625,1.2,0.075
9/8/2024,29.4,34.1,26,74,0,20,9.8,6.3125,8.25,5,0.39625,1.2,0.075
9/9/2024,28.8,34.2,25.1,79,0,20,9.8,6.3125,8.25,5,0.39625,1.2,0.075
9/10/2024,28.5,35.1,25.2,80,0,20,9.4,6.3125,8.25,5,0.39625,1.2,0.075
9/11/2024,29,35.1,25.2,68,0,20,9.8,6.3125,8.25,5,0.39625,1.2,0.075
9/12/2024,29.8,35.8,25.3,62,0,20,8.5,6.3125,8.25,5,0.39625,1.2,0.075
9/13/2024,31.5,37.5,25.5,65,0,20,9.1,6.3125,8.25,5,0.39625,1.2,0.075
9/14/2024,29.9,37.5,25.8,72,0,20,8.9,6.3125,8.25,5,0.39625,1.2,0.075
9/15/2024,29.6,36,26,75,0,20,8.9,6.3125,8.25,5,0.39625,1.2,0.075
9/16/2024,30.1,35.8,25.7,75,0,20,8.3,6.3125,8.25,5,0.39625,1.2,0.075
9/17/2024,30.6,36.8,26,70,0,20,8.1,6.3125,8.25,5,0.39625,1.2,0.075
9/18/2024,29.4,36.8,25.6,72,0,20,8.9,6.3125,8.25,5,0.39625,1.2,0.075
9/19/2024,30,36,25.5,69,0,20,9.4,6.3125,8.25,5,0.39625,1.2,0.075
9/20/2024,29.3,35.8,24.9,70,0,20,9.3,6.3125,8.25,5,0.39625,1.2,0.075
9/21/2024,30.1,36.1,24.6,67,0,20,9.3,6.3125,8.25,5,0.39625,1.2,0.075
9/22/2024,28.7,36.1,25.1,75,0,20,8.5,6.3125,8.25,5,0.39625,1.2,0.075
9/23/2024,29,35.5,25.2,76,0,20,9.4,6.3125,8.25,5,0.39625,1.2,0.075
9/24/2024,29.5,35.5,25.2,73,0,20,10.4,6.3125,8.25,5,0.39625,1.2,0.075
9/25/2024,29.8,36.1,25.7,72,0,20,9.8,6.3125,8.25,5,0.39625,1.2,0.075
9/26/2024,30.3,37.1,25.7,69,0,20,7,6.3125,8.25,5,0.39625,1.2,0.075
9/27/2024,28.6,37.1,24,76,0,20,5.7,6.3125,8.25,5,0.39625,1.2,0.075
9/28/2024,30.6,37.5,24,69,0,20,4.1,6.3125,8.25,5,0.39625,1.2,0.075
9/29/2024,30.4,37.4,25.1,64,0,20,4.4,6.3125,8.25,5,0.39625,1.2,0.075
9/30/2024,28.6,37.1,24.7,76,0,20,4.3,6.3125,8.25,5,0.39625,1.2,0.075
10/1/2024,28.6,37.1,24.7,76,0,20,4.3,6.3125,8.25,5,0.39625,1.2,0.075
10/2/2024,28.6,37.1,24.7,76,0,20,4.3,6.3125,8.25,5,0.39625,1.2,0.075
10/3/2024,29.3,35.6,24.9,60,0,20,7.8,6.3125,8.25,5,0.39625,1.2,0.075
10/4/2024,20,35.6,24.8,66,0,20,8.5,6.3125,8.25,5,0.39625,1.2,0.075
10/5/2024,29.2,35.6,24.6,69,0,20,5.7,6.3125,8.25,5,0.39625,1.2,0.075
10/6/2024,28.8,34,25.4,48,0,20,5,6.3125,8.25,5,0.39625,1.2,0.075
10/7/2024,27.8,33.9,24,36,0,20,5.9,6.3125,8.25,5,0.39625,1.2,0.075
10/8/2024,28.2,34.7,23.8,50,0,20,4.8,6.3125,8.25,5,0.39625,1.2,0.075
10/9/2024,28.3,35.4,24.2,75,0,20,4.6,6.3125,8.25,5,0.39625,1.2,0.075
10/10/2024,27.3,35.4,24.2,38,0,20,5.9,6.3125,8.25,5,0.39625,1.2,0.075
10/11/2024,26,33.6,23.8,74,0,20,5.9,6.3125,8.25,5,0.39625,1.2,0.075
10/12/2024,27.1,31.3,23.6,65,16,20,5.6,6.3125,8.25,5,0.39625,1.2,0.075
10/13/2024,27.1,32.7,23.8,47,0,20,5.9,6.3125,8.25,5,0.39625,1.2,0.075
10/14/2024,25.7,32.7,22.8,67,0,20,5,6.3125,8.25,5,0.39625,1.2,0.075
10/15/2024,26.1,30.7,22.8,55,0,20,4.8,6.3125,8.25,5,0.39625,1.2,0.075
10/16/2024,28.6,33.6,24.2,39,0,20,7.2,6.3125,8.25,5,0.39625,1.2,0.075
10/17/2024,28.8,35,24.9,42,0,20,7,6.3125,8.25,5,0.39625,1.2,0.075
10/18/2024,28.6,35.1,24.8,43,0,20,6.1,6.3125,8.25,5,0.39625,1.2,0.075
10/19/2024,28.2,35.1,24.7,47,0,20,5.2,6.3125,8.25,5,0.39625,1.2,0.075
10/20/2024,29.1,35.5,24.7,66,0,20,4.3,6.3125,8.25,5,0.39625,1.2,0.075
10/21/2024,26.7,35.5,25.2,46,0,20,2.4,6.3125,8.25,5,0.39625,1.2,0.075
10/22/2024,28.2,34,24.9,53,0,20,4.1,6.3125,8.25,5,0.39625,1.2,0.075
10/23/2024,26.7,35.1,23.9,81,0,20,4.4,6.3125,8.25,5,0.39625,1.2,0.075
10/24/2024,28.2,35.1,23.7,83,0,20,8.1,6.3125,8.25,5,0.39625,1.2,0.075
10/25/2024,28.2,35.1,23.7,83,0,20,8.1,6.3125,8.25,5,0.39625,1.2,0.075
10/26/2024,28.2,35.1,23.7,83,0,20,8.1,6.3125,8.25,5,0.39625,1.2,0.075
10/27/2024,28.2,35.1,23.7,83,0,20,8.1,6.3125,8.25,5,0.39625,1.2,0.075
10/28/2024,28.2,35.1,23.7,83,0,20,8.1,6.3125,8.25,5,0.39625,1.2,0.075
10/29/2024,28.2,35.1,23.7,83,0,20,8.1,6.3125,8.25,5,0.39625,1.2,0.075
10/30/2024,28.2,35.1,23.7,83,0,20,8.1,6.3125,8.25,5,0.39625,1.2,0.075
10/31/2024,28.2,35.1,23.7,83,0,20,8.1,6.3125,8.25,5,0.39625,1.2,0.075
11/1/2024,28.2,35.1,23.7,83,0,20,8.1,6.3125,8.25,5,0.39625,1.2,0.075
11/2/2024,28.2,35.1,23.7,83,0,20,8.1,6.3125,8.25,5,0.39625,1.2,0.075
11/3/2024,28.2,35.1,23.7,83,0,20,8.1,6.3125,8.25,5,0.39625,1.2,0.075
11/4/2024,28.2,35.1,23.7,83,0,20,8.1,6.3125,8.25,5,0.39625,1.2,0.075
11/5/2024,28.2,35.1,23.7,83,0,20,8.1,6.3125,8.25,5,0.39625,1.2,0.075
11/6/2024,28.2,35.1,23.7,83,0,20,8.1,6.3125,8.25,5,0.39625,1.2,0.075
11/7/2024,28.2,35.1,23.7,83,0,20,8.1,6.3125,8.25,5,0.39625,1.2,0.075
11/8/2024,28.2,35.1,23.7,83,0,20,8.1,6.3125,8.25,5,0.39625,1.2,0.075
11/9/2024,28.2,35.1,23.7,83,0,20,8.1,6.3125,8.25,5,0.39625,1.2,0.075
11/10/2024,28.2,35.1,23.7,83,0,20,8.1,6.3125,8.25,5,0.39625,1.2,0.075
11/11/2024,28.5,34.2,22.6,81,0,20,3.5,6.3125,8.25,5,0.39625,1.2,0.075
11/12/2024,28.4,35.5,23.1,58,0,20,3.1,6.3125,8.25,5,0.39625,1.2,0.075
11/13/2024,28.2,35.9,23.9,83,0,20,3.7,6.3125,8.25,5,0.39625,1.2,0.075
11/14/2024,27.6,35.9,23.9,46,0,20,3,6.3125,8.25,5,0.39625,1.2,0.075
11/15/2024,26.8,32.2,24.2,94,0,20,2.2,6.3125,8.25,5,0.39625,1.2,0.075
11/16/2024,28.1,34.2,24.2,85,0,20,3.1,6.3125,8.25,5,0.39625,1.2,0.075
11/17/2024,28.1,34.2,24.2,85,0,20,3.1,6.3125,8.25,5,0.39625,1.2,0.075
11/18/2024,28.1,34.2,24.2,85,0,20,3.1,6.3125,8.25,5,0.39625,1.2,0.075
11/19/2024,28.1,34.2,24.2,85,0,20,3.1,6.3125,8.25,5,0.39625,1.2,0.075
11/20/2024,28.1,34.2,24.2,85,0,20,3.1,6.3125,8.25,5,0.39625,1.2,0.075
11/21/2024,28.1,34.2,24.2,85,0,20,3.1,6.3125,8.25,5,0.39625,1.2,0.075
11/22/2024,26.3,32.6,23.4,97,0,20,2.8,6.3125,8.25,5,0.39625,1.2,0.075
11/23/2024,26.1,32.5,23.6,88,0,20,3.9,6.3125,8.25,5,0.39625,1.2,0.075
11/24/2024,24,32.5,22.9,99,0,20,3.3,6.3125,8.25,5,0.39625,1.2,0.075
11/25/2024,23.9,28,22.9,99,0,20,3.3,6.3125,8.25,5,0.39625,1.2,0.075
11/26/2024,23.9,28,22.9,99,0,20,3.3,6.3125,8.25,5,0.39625,1.2,0.075
11/27/2024,23.6,26.1,23.4,99,0,20,6.3,6.3125,8.25,5,0.39625,1.2,0.075
11/28/2024,23.2,26.8,22.1,55,0,20,4.3,6.3125,8.25,5,0.39625,1.2,0.075
11/29/2024,23.2,26.8,22.1,55,0,20,4.3,6.3125,8.25,5,0.39625,1.2,0.075
11/30/2024,23.2,26.8,22.1,55,0,20,4.3,6.3125,8.25,5,0.39625,1.2,0.075
12/1/2024,23.2,26.8,22.1,66,0,20,5.4,6.3125,8.25,5,0.39625,1.2,0.075
12/2/2024,25.9,33.4,23.7,69,0,20,3.9,6.3125,8.25,5,0.39625,1.2,0.075
12/3/2024,27.9,33.9,22.9,80,0,20,3.3,6.3125,8.25,5,0.39625,1.2,0.075
12/4/2024,27.2,33.9,23.2,85,0,20,3.3,6.3125,8.25,5,0.39625,1.2,0.075
12/5/2024,27.2,34.1,24.1,81,0,15.4,5.2,6.3125,8.25,5,0.39625,1.2,0.075
12/6/2024,27.4,34.1,23.2,85,0,20,2.8,6.3125,8.25,5,0.39625,1.2,0.075
12/7/2024,26.6,33.4,23.2,83,0,20,3.7,6.3125,8.25,5,0.39625,1.2,0.075
12/8/2024,26.9,33.4,23,79,0,20,4.1,6.3125,8.25,5,0.39625,1.2,0.075
12/9/2024,26.9,32.9,22.5,52,0,20,4.4,6.3125,8.25,5,0.39625,1.2,0.075
12/10/2024,27.2,34.6,22.5,33,0,20,4.1,6.3125,8.25,5,0.39625,1.2,0.075
12/11/2024,25.6,34.6,23.5,99,0,20,3.9,6.3125,8.25,5,0.39625,1.2,0.075
12/12/2024,25.7,32.2,23.7,92,0,20,2.4,6.3125,8.25,5,0.39625,1.2,0.075
12/13/2024,25.7,34.2,23.2,99,0,20,2.6,6.3125,8.25,5,0.39625,1.2,0.075
12/14/2024,25.2,34.2,23.2,83,0,20,5.4,6.3125,8.25,5,0.39625,1.2,0.075
12/15/2024,26.5,31.5,23.2,65,0,18.8,4.1,6.3125,8.25,5,0.39625,1.2,0.075
12/16/2024,24.5,31.5,23.3,86,0,18.8,2.2,6.3125,8.25,5,0.39625,1.2,0.075
12/17/2024,24.5,28,22.4,91,0,18.8,3,6.3125,8.25,5,0.39625,1.2,0.075
12/18/2024,25.8,33,22.2,95,0,20,3.3,6.3125,8.25,5,0.39625,1.2,0.075
12/19/2024,26.4,32.9,22.4,49,0,20,4.3,6.3125,8.25,5,0.39625,1.2,0.075
12/20/2024,27.2,34.1,24,66,0,20,3,6.3125,8.25,5,0.39625,1.2,0.075
12/21/2024,27.9,34.7,23.9,86,0,20,3,6.3125,8.25,5,0.39625,1.2,0.075
12/22/2024,27.1,34.7,22.9,84,0,20,3.3,6.3125,8.25,5,0.39625,1.2,0.075
12/23/2024,25.6,33.8,22,78,0,20,3,6.3125,8.25,5,0.39625,1.2,0.075
12/24/2024,26.6,33.9,21.5,77,0,20,2.6,6.3125,8.25,5,0.39625,1.2,0.075
12/25/2024,27.1,34.2,21.5,69,0,20,4.1,6.3125,8.25,5,0.39625,1.2,0.075
12/26/2024,27.9,34.2,21.8,44,0,20,3.9,6.3125,8.25,5,0.39625,1.2,0.075
12/27/2024,26.1,33.1,23.2,86,0,20,4.4,6.3125,8.25,5,0.39625,1.2,0.075
12/28/2024,26.9,33.1,23.2,52,0,20,3.7,6.3125,8.25,5,0.39625,1.2,0.075
12/29/2024,26.7,33.1,23.1,37,0,20,3.7,6.3125,8.25,5,0.39625,1.2,0.075
12/30/2024,25.7,32.7,23.1,37,0,20,3.5,6.3125,8.25,5,0.39625,1.2,0.075
12/31/2024,25,28.5,24.2,37,0,20,3.5,6.3125,8.25,5,0.39625,1.2,0.075
